CMTE_ID,Leadership Pacs,Sponsor Name,PAC Name,Committee Designation,AMNDT_IND,RPT_TP,TRANSACTION_PGI,IMAGE_NUM,TRANSACTION_TP,ENTITY_TP,NAME,CITY,STATE,ZIP_CODE,EMPLOYER,OCCUPATION,TRANSACTION_DT,TRANSACTION_AMT,OTHER_ID,CAND_ID,Candidate Name,TRAN_ID,FILE_NUM,MEMO_CD,MEMO_TEXT,SUB_ID
C00002469,#N/A,#N/A,MACHINISTS NON PARTISAN POLITICAL LEAGUE OF THE INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,B,N,M4,P2026,2.02604E+17,24K,CCM,SAM FOR MONTANA,MISSOULA,MT,59807,,,3132026,5000,C00932822,H6MT01137,"FORSTAG, SAMUEL KELLEY",28119846,1958912,,,4.04082E+18
C00002469,#N/A,#N/A,MACHINISTS NON PARTISAN POLITICAL LEAGUE OF THE INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,B,N,M4,G2026,2.02604E+17,24K,CCM,SAM FOR MONTANA,MISSOULA,MT,59807,,,3132026,5000,C00932822,H6MT01137,"FORSTAG, SAMUEL KELLEY",28119847,1958912,,,4.04082E+18
C00723577,#N/A,#N/A,PROTECTING AMERICANS CHALLENGING OPPRESSION (PACO) PAC,U,N,Q1,P2026,2.02604E+17,24K,CCM,SAM FOR MONTANA,MISSOULA,MT,59807,,,3302026,1000,C00932822,H6MT01137,"FORSTAG, SAMUEL KELLEY",EB242,1959293,,,4.04092E+18
C00727784,#N/A,#N/A,SERVICE FIRST PAC,U,N,M7,G2026,2.02607E+17,24K,CCM,SAM FOR MONTANA,MISSOULA,MT,598077224,,,6262026,1000,C00932822,H6MT01137,"FORSTAG, SAMUEL KELLEY",500596100,2000093,,,4.07312E+18
C00573261,#N/A,#N/A,END CITIZENS UNITED,U,N,M7,G2026,2.02607E+17,24K,CCM,SAM FOR MONTANA,MISSOULA,MT,598077224,,,6292026,2500,C00932822,H6MT01137,"FORSTAG, SAMUEL KELLEY",500262251,2000478,,,4.07292E+18
C00027342,#N/A,#N/A,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE,B,N,M6,P2026,2.02606E+17,24K,CCM,SAM FOR MONTANA,MISSOULA,MT,59807,,,5042026,5000,C00932822,H6MT01137,"FORSTAG, SAMUEL KELLEY",91182251,1983291,,2026 VOLUNTARY FEDERAL PRIMARY,4.06302E+18
C00830182,#N/A,#N/A,YINZER PAC,U,N,M4,P2026,2.02604E+17,24K,CCM,SAM FOR MONTANA,MISSOULA,MT,598077224,,,3202026,1000,C00932822,H6MT01137,"FORSTAG, SAMUEL KELLEY",500477055,1968210,,,4.05062E+18
C00513176,#N/A,#N/A,CONGRESSIONAL PROGRESSIVE CAUCUS PAC,U,A,M3,P2026,2.02606E+17,24K,CCM,SAM FOR MONTANA,MISSOULA,MT,598077224,,,2242026,5000,C00932822,H6MT01137,"FORSTAG, SAMUEL KELLEY",500548154,1985340,,,4.07132E+18
C00436188,#N/A,#N/A,ALLIANCE FOR RETIRED AMERICANS POLITICAL ACTION FUND,B,N,Q2,P2026,2.02607E+17,24K,CCM,SAM FOR MONTANA,MISSOULA,MT,59807,,,5132026,2500,C00932822,H6MT01137,"FORSTAG, SAMUEL KELLEY",SB23.101066,1993861,,,4.07282E+18
C00513176,#N/A,#N/A,CONGRESSIONAL PROGRESSIVE CAUCUS PAC,U,N,M7,G2026,2.02607E+17,24K,CCM,SAM FOR MONTANA,MISSOULA,MT,598077224,,,6172026,5000,C00932822,H6MT01137,"FORSTAG, SAMUEL KELLEY",500564859,1998984,,,4.07292E+18
C00005157,#N/A,#N/A,INTERNATIONAL BROTHERHOOD OF BOILERMAKERS CAMPAIGN ASSISTANCE FUND,B,N,M6,P2026,2.02606E+17,24K,CCM,SAM FOR MONTANA,MISSOULA,MT,59807,,,5182026,5000,C00932822,H6MT01137,"FORSTAG, SAMUEL KELLEY",B924016,1983930,,,4.07012E+18
C00028860,#N/A,#N/A,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION",U,N,M6,P2026,2.02606E+17,24K,CCM,SAM FOR MONTANA,MISSOULA,MT,59807,,,5272026,5000,C00932822,H6MT01137,"FORSTAG, SAMUEL KELLEY",SB23.12649,1986101,,,4.07132E+18
C00004036,#N/A,#N/A,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),B,N,M6,P2026,2.02606E+17,24K,CCM,SAM FOR MONTANA,MISSOULA,MT,598077224,,,5132026,5000,C00932822,H6MT01137,"FORSTAG, SAMUEL KELLEY",500021602,1986140,,,4.07132E+18
C00318311,#N/A,#N/A,NATIONAL WEATHER SERVICE EMPLOYEES ORGANIZATION POLITICAL ACTION COMMITTEE,U,N,Q2,P2026,2.02607E+17,24K,CCM,SAM FOR MONTANA,MISSOULA,MT,59807,,,6162026,1000,C00932822,H6MT01137,"FORSTAG, SAMUEL KELLEY",SB23.20341,1990313,,,4.07172E+18
C00002089,#N/A,#N/A,COMMUNICATIONS WORKERS OF AMERICA - COPE POLITICAL CONTRIBUTIONS COMMITTEE,B,A,M6,P2026,2.02606E+17,24K,CCM,SAM FOR MONTANA,MISSOULA,MT,598077224,,,5282026,1000,C00932822,H6MT01137,"FORSTAG, SAMUEL KELLEY",500026860,1984986,,,4.07012E+18
C00002089,#N/A,#N/A,COMMUNICATIONS WORKERS OF AMERICA - COPE POLITICAL CONTRIBUTIONS COMMITTEE,B,A,M6,P2026,2.02606E+17,24K,CCM,SAM FOR MONTANA,MISSOULA,MT,598077224,,,5282026,4000,C00932822,H6MT01137,"FORSTAG, SAMUEL KELLEY",500026881,1984986,,,4.07012E+18
C00002089,#N/A,#N/A,COMMUNICATIONS WORKERS OF AMERICA - COPE POLITICAL CONTRIBUTIONS COMMITTEE,B,N,M8,G2026,2.02608E+17,24K,CCM,SAM FOR MONTANA,MISSOULA,MT,598077224,,,7162026,5000,C00932822,H6MT01137,"FORSTAG, SAMUEL KELLEY",500027024,2005052,,,4.08202E+18
C00771972,#N/A,#N/A,HEARTLAND PATRIOTS,U,N,Q1,P2026,2.02604E+17,24K,COM,SETH BODNAR FOR MONTANA,MISSOULA,MT,59807,,,3242026,5000,C00941708,S6MT00287,"BODNAR, SETH",D-33675-B,1966714,,,4.04292E+18
C00771972,#N/A,#N/A,HEARTLAND PATRIOTS,U,N,Q1,G2026,2.02604E+17,24K,COM,SETH BODNAR FOR MONTANA,MISSOULA,MT,59807,,,3302026,5000,C00941708,S6MT00287,"BODNAR, SETH",D-33674-B,1966714,,,4.04292E+18
C00029504,#N/A,#N/A,ENGINEERS POLITICAL EDUCATION COMMITTEE (EPEC)/INTERNATIONAL UNION OF OPERATING ENGINEERS,B,N,M7,G2026,2.02607E+17,24K,CCM,SETH BODNAR FOR MONTANA,MISSOULA,MT,59807,,,6192026,5000,C00941708,S6MT00287,"BODNAR, SETH",91360189,1999492,,,4.08122E+18
C00252940,#N/A,#N/A,LEAGUE OF CONSERVATION VOTERS ACTION FUND,B,N,M7,P2026,2.02607E+17,24K,CCM,SETH BODNAR FOR MONTANA,MISSOULA,MT,598077188,,,6012026,4950,C00941708,S6MT00287,"BODNAR, SETH",500565872,2000105,,,4.07312E+18
C00786186,#N/A,#N/A,CROSSPARTISAN PAC I,U,N,M4,P2026,2.02604E+17,24K,CCM,SETH BODNAR FOR MONTANA,MISSOULA,MT,59807,,,3062026,5000,C00941708,S6MT00287,"BODNAR, SETH",SB23.4738,1968358,,,4.05272E+18
C00629709,#N/A,#N/A,NO LABELS PAC,U,N,M6,P2026,2.02606E+17,24K,CCM,SETH BODNAR FOR MONTANA,MISSOULA,MT,59807,,,5272026,5000,C00941708,S6MT00287,"BODNAR, SETH",SB23.4943,1984456,,,4.07122E+18
C00629709,#N/A,#N/A,NO LABELS PAC,U,N,M6,G2026,2.02606E+17,24K,CCM,SETH BODNAR FOR MONTANA,MISSOULA,MT,59807,,,5272026,5000,C00941708,S6MT00287,"BODNAR, SETH",SB23.4944,1984456,,,4.07122E+18
C00024521,#N/A,#N/A,AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC),B,N,M4,G2025,2.02604E+17,24K,CCM,SETH BODNAR FOR MONTANA,MISSOULA,MT,59807,,,3182026,1000,C00941708,S6MT00287,"BODNAR, SETH",24652056,1968130,,GENERAL 2026 / SENATE,4.05202E+18
C00328211,#N/A,#N/A,MAX'S PAC,U,N,M6,P2026,2.02606E+17,24K,CCM,SETH BODNAR FOR MONTANA,MISSOULA,MT,59807,,,5052026,5000,C00941708,S6MT00287,"BODNAR, SETH",B-106,1985463,,,4.07122E+18
C00328211,#N/A,#N/A,MAX'S PAC,U,N,M7,G2026,2.02607E+17,24K,CCM,SETH BODNAR FOR MONTANA,MISSOULA,MT,59807,,,6122026,5000,C00941708,S6MT00287,"BODNAR, SETH",B-115,2000166,,,4.07312E+18
C00637504,#N/A,#N/A,SOCIAL SECURITY WORKS PAC,B,N,M7,G2026,2.02607E+17,24K,ORG,SOCIAL SECURITY WORKS,WASHINGTON,DC,200387380,,,6042026,150,C00932822,H6MT01137,"FORSTAG, SAMUEL KELLEY",500837946,1998788,,,4.07292E+18
C00637504,#N/A,#N/A,SOCIAL SECURITY WORKS PAC,B,N,M7,G2026,2.02607E+17,24K,ORG,SOCIAL SECURITY WORKS,WASHINGTON,DC,200387380,,,6052026,75,C00932822,H6MT01137,"FORSTAG, SAMUEL KELLEY",500837947,1998788,,,4.07292E+18
C00283523,#N/A,#N/A,DALLAS ENTREPRENEUR POLITICAL ACTION COMMITTEE,U,N,Q2,G2026,2.02607E+17,24K,COM,TEAM ALME,ALEXANDRIA,VA,22314,,,6252026,2500,C00942060,S6MT00295,"ALME, KURT",SB23.7183,1991271,,,4.07172E+18
C00197095,#N/A,#N/A,THE NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE (NMPAC),B,N,M3,P2026,2.02503E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,2182025,1000,C00855288,H4MT02098,"DOWNING, TROY",57DEE0AB8397B1E86B1,1879916,,,4.03112E+18
C00127779,#N/A,#N/A,PRUDENTIAL FINANCIAL INC. FEDERAL POLITICAL ACTION COMMITTEE (AKA - PRUDENTIAL FEDERAL PAC),B,N,M4,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MD,59624,,,3112025,1000,C00855288,H4MT02098,"DOWNING, TROY",23557716,1884701,,DIRECT CONTRIBUTION,4.04092E+18
C00028787,#N/A,#N/A,NATIONAL CATTLEMEN'S BEEF ASSOCIATION POLITICAL ACTION COMMITTEE (NCBA-PAC),B,N,M4,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,3032025,5000,C00855288,H4MT02098,"DOWNING, TROY",12064422,1883758,,,4.04032E+18
C00171843,#N/A,#N/A,LIBERTY MUTUAL INSURANCE COMPANY - PAC,B,N,M4,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3252025,1000,C00855288,H4MT02098,"DOWNING, TROY",12073332,1883883,,CONTRIBUTION,4.04032E+18
C00164145,#N/A,#N/A,UNITED SERVICES AUTOMOBILE ASSOCIATION EMPLOYEE PAC - USAA EMPLOYEE PAC,B,N,M4,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3242025,2500,C00855288,H4MT02098,"DOWNING, TROY",0CE596FB1B7425AF6A6,1888491,,,4.04172E+18
C00095109,#N/A,#N/A,AZOA SERVICES CORP. POLITICAL ACTION COMMITTEE (ALLIANZ OF AMERICA PAC),B,N,M4,G2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3202025,1000,C00855288,H4MT02098,"DOWNING, TROY",23655294,1888785,,,4.04212E+18
C00213173,#N/A,#N/A,K&L GATES LLP POLITICAL ACTION COMMITTEE (DC),B,N,M3,P2024,2.02503E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,2062025,1000,C00855288,H4MT02098,"DOWNING, TROY",SB23.61906,1880682,,,4.03172E+18
C00211318,#N/A,#N/A,DELOITTE POLITICAL ACTION COMMITTEE,B,N,M2,P2026,2.02502E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,1242025,2500,C00855288,H4MT02098,"DOWNING, TROY",733C5F7718859FD19EE,1877022,,,4.02192E+18
C00387753,#N/A,#N/A,SECURITY FINANCE CORPORATION OF SPARTANBURG AND AFFILIATES POLITICAL ACTION COMMITTEE,B,N,M4,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3142025,1000,C00855288,H4MT02098,"DOWNING, TROY",89779775,1884467,,CONTRIBUTION,4.04082E+18
C00022343,#N/A,#N/A,"INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE (INSURPAC)",B,N,M3,P2026,2.02503E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,2282025,1500,C00855288,H4MT02098,"DOWNING, TROY",20659942,1880926,,,4.03182E+18
C00158881,#N/A,#N/A,NEW YORK LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,B,N,M4,P2024,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3252025,3000,C00855288,H4MT02098,"DOWNING, TROY",23570954,1888319,,CONTRIBUTION,4.04172E+18
C00488882,#N/A,#N/A,U.S. BANCORP FEDERAL POLITICAL ACTION COMMITTEE,B,N,M4,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3172025,1000,C00855288,H4MT02098,"DOWNING, TROY",B49B360BF477746E6B26,1886669,,,4.04162E+18
C00361758,#N/A,#N/A,"T-MOBILE US, INC.  POLITICAL ACTION COMMITTEE (T-PAC)",B,N,M3,P2026,2.02503E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,2262025,1000,C00855288,H4MT02098,"DOWNING, TROY",4E07802BB455F4CD56D,1879445,,,4.03052E+18
C00361758,#N/A,#N/A,"T-MOBILE US, INC.  POLITICAL ACTION COMMITTEE (T-PAC)",B,N,M4,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3052025,500,C00855288,H4MT02098,"DOWNING, TROY",3A93E1D1EBAE9BA03DF,1886997,,,4.04172E+18
C00186064,#N/A,#N/A,"FEDERAL BIPARTISAN VOLUNTARY PUBLIC AFFAIRS COMMITTEE OF THE PNC FINANCIAL SERVICES GROUP, INC. (PNC",B,N,M4,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,LYNDORA,PA,160450476,,,3272025,2500,C00855288,H4MT02098,"DOWNING, TROY",B39BEAE4C45BF4E158CC,1889008,,,4.04232E+18
C00007880,#N/A,#N/A,"AMERICA'S CREDIT UNIONS PAC OF CREDIT UNION NATIONAL ASSOCIATION, INC.",B,A,M3,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,2272025,3500,C00855288,H4MT02098,"DOWNING, TROY",7051616,1889297,,,4.04242E+18
C00411116,#N/A,#N/A,SPACE EXPLORATION TECHNOLOGIES CORP. PAC,B,N,M4,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3282025,2500,C00855288,H4MT02098,"DOWNING, TROY",B23A81739CD77407F9AA,1888954,,,4.04182E+18
C00033423,#N/A,#N/A,"HSBC TECHNOLOGY AND SERVICES USA INC. FEDERAL, STATE, AND LOCAL PAC (HSBC COMBINED PAC)",B,N,M4,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,3132025,1000,C00855288,H4MT02098,"DOWNING, TROY",B897011,1889092,,,4.04232E+18
C00491951,#N/A,#N/A,NOMURA HOLDING AMERICA INC. POLITICAL ACTION COMMITTEE (NOMURAPAC),U,N,M4,O2025,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3312025,1000,C00855288,H4MT02098,"DOWNING, TROY",B294AB0911609445EB7F,1889572,,,4.04242E+18
C00432252,#N/A,#N/A,REGIONS FINANCIAL CORPORATION POLITICAL ACTION COMMITTEE,B,N,M3,P2026,2.02503E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,2212025,2000,C00855288,H4MT02098,"DOWNING, TROY",BE73FFBDC8D514AA4A00,1881639,,,4.03202E+18
C00497917,#N/A,#N/A,DEPOSITORY TRUST AND CLEARING CORPORATION PAC - DTCC PAC; THE,B,N,M4,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,596240322,,,3062025,1000,C00855288,H4MT02098,"DOWNING, TROY",BA4E8F151FA674FD687D,1889386,,,4.04242E+18
C00253369,#N/A,#N/A,"INVESCO HOLDING COMPANY (US), INC. EMPLOYEE POLITICAL ACTION COMMITTEE",B,N,M4,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3262025,2500,C00855288,H4MT02098,"DOWNING, TROY",32D9315AF24A5261848,1889393,,,4.04242E+18
C00199711,#N/A,#N/A,HEALTH CARE SERVICE CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,B,N,M4,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,596240322,,,3042025,2500,C00855288,H4MT02098,"DOWNING, TROY",BEFF25B53762C4E66A9F,1889032,,,4.04232E+18
C00147173,#N/A,#N/A,"WINE AND SPIRITS WHOLESALERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE",B,N,M3,P2026,2.02503E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,2242025,1000,C00855288,H4MT02098,"DOWNING, TROY",51398112,1881801,,,4.03202E+18
C00346353,#N/A,#N/A,"CRH AMERICAS, INC. PAC",B,A,M2,P2026,2.02503E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,1092025,2000,C00855288,H4MT02098,"DOWNING, TROY",4ACDE47357881BC93D2,1881496,,,4.03202E+18
C00022343,#N/A,#N/A,"INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE (INSURPAC)",B,N,M4,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,3132025,3500,C00855288,H4MT02098,"DOWNING, TROY",20674413,1888987,,,4.04232E+18
C00030718,#N/A,#N/A,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,B,N,M4,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,3192025,2000,C00855288,H4MT02098,"DOWNING, TROY",B5C79365E9EBF44A0ABA,1889052,,,4.04232E+18
C00035451,#N/A,#N/A,AIR LINE PILOTS ASSOCIATION PAC,B,N,M4,P2024,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,3242025,1000,C00855288,H4MT02098,"DOWNING, TROY",20701104,1889335,,DEBT RETIREMENT,4.04232E+18
C00104299,#N/A,#N/A,JPMORGAN CHASE & CO. FEDERAL POLITICAL ACTION COMMITTEE,B,N,M3,P2026,2.02503E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,2272025,1000,C00855288,H4MT02098,"DOWNING, TROY",64A87ECD26A5593E4D7,1881809,,EARMARKED BY UNKNOWN UNKNOWN,4.03202E+18
C00486217,#N/A,#N/A,LPL FINANCIAL LLC POLITICAL ACTION COMMITTEE (LPL PAC),B,N,M4,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3262025,1000,C00855288,H4MT02098,"DOWNING, TROY",B2096C346FD084D0498F,1888996,,,4.04232E+18
C00235739,#N/A,#N/A,BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),B,N,M3,P2024,2.02503E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,2032025,5000,C00855288,H4MT02098,"DOWNING, TROY",B894829,1881602,,,4.03202E+18
C00122101,#N/A,#N/A,SAFARI CLUB INTERNATIONAL PAC (SCI-PAC),B,A,M3,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,2242025,5000,C00855288,H4MT02098,"DOWNING, TROY",SB23.36255,1889409,,,4.04242E+18
C00106146,#N/A,#N/A,AMERICAN HOSPITAL ASSOCIATION PAC,B,N,M3,P2026,2.02503E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,2112025,2500,C00855288,H4MT02098,"DOWNING, TROY",27680867,1881541,,CONTRIBUTION,4.03202E+18
C00038604,#N/A,#N/A,AMERICAN FINANCIAL SERVICES ASSOCIATION PAC,U,A,M4,P2026,2.02505E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3202025,1000,C00855288,H4MT02098,"DOWNING, TROY",BA8D6CAF9486E42579E0,1891220,,,4.05062E+18
C00023028,#N/A,#N/A,NATIONAL COTTON COUNCIL OF AMERICA COMMITTEE FOR THE ADVANCEMENT OF COTTON,U,N,Q1,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3042025,1000,C00855288,H4MT02098,"DOWNING, TROY",12065353,1885986,,,4.04152E+18
C00040535,#N/A,#N/A,AMERICAN EXPRESS COMPANY POLITICAL ACTION COMMITTEE (AXPPAC),B,N,M4,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,3202025,3500,C00855288,H4MT02098,"DOWNING, TROY",B897601,1886012,,,4.04152E+18
C00107235,#N/A,#N/A,PRICEWATERHOUSECOOPERS POLITICAL ACTION COMMITTEE I,B,N,M4,P2026,2.02504E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3142025,2000,C00855288,H4MT02098,"DOWNING, TROY",9E3BD3A503E7B9A98DE,1889469,,,4.04242E+18
C00107235,#N/A,#N/A,PRICEWATERHOUSECOOPERS POLITICAL ACTION COMMITTEE I,B,N,M2,G2024,2.02502E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,1242025,2500,C00855288,H4MT02098,"DOWNING, TROY",F12CE28FA468DF70867,1878145,,,4.02212E+18
C00406215,#N/A,#N/A,NATIONWIDE MUTUAL INSURANCE COMPANY FINANCIAL & INVESTMENTS POLITICAL ACTION COMMITTEE,B,N,M10,P2026,2.0251E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,9292025,1000,C00855288,H4MT02098,"DOWNING, TROY",569882B95993DC020B5,1922202,,,4.12032E+18
C00280222,#N/A,#N/A,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,B,N,M8,P2026,2.02508E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,7172025,5000,C00855288,H4MT02098,"DOWNING, TROY",CDF1839070AC4BBB64C,1911973,,,4.08202E+18
C00280222,#N/A,#N/A,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,B,N,M8,G2026,2.02508E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,7172025,1000,C00855288,H4MT02098,"DOWNING, TROY",053B3B2EB1431696F04,1911973,,,4.08202E+18
C00034785,#N/A,#N/A,ACPAC ACA INTERNATIONAL POLITICAL ACTION COMMITTEE,B,N,MY,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,5082025,1000,C00855288,H4MT02098,"DOWNING, TROY",B8F7FEA077922470E95B,1909200,,,4.08122E+18
C00144766,#N/A,#N/A,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,B,A,M9,P2026,2.02509E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,8272025,1500,C00855288,H4MT02098,"DOWNING, TROY",BBF1648DAB14A4AFC90D,1916865,,,4.09292E+18
C00035535,#N/A,#N/A,CONSUMER BANKERS ASSOCIATION PAC,B,N,M8,P2026,2.02508E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,7032025,1000,C00855288,H4MT02098,"DOWNING, TROY",B-IE,1911749,,,4.08192E+18
C00633354,#N/A,#N/A,STRUCTURED FINANCE COALITION POLITICAL ACTION COMMITTEE (STRUCTURED FINANCE PAC),B,N,M7,P2026,2.02507E+17,24K,PAC,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6112025,2500,C00855288,H4MT02098,"DOWNING, TROY",SB23.5297,1905013,,,4.07232E+18
C00820100,#N/A,#N/A,HELPING EXCEPTIONAL LEADERS ORGANIZE PAC (HELO PAC),U,N,MY,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6272025,1000,C00855288,H4MT02098,"DOWNING, TROY",SB23.009,1908424,,,4.08042E+18
C00105981,#N/A,#N/A,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),B,N,M5,P2021,2.02505E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,4032025,1000,C00855288,H4MT02098,"DOWNING, TROY",20704799,1893225,,,4.05202E+18
C00105981,#N/A,#N/A,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),B,N,M5,P2021,2.02505E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,4032025,1000,C00855288,H4MT02098,"DOWNING, TROY",20704800,1893225,,,4.05202E+18
C00109991,#N/A,#N/A,SMALL BUSINESS INVESTOR ALLIANCE PAC,B,N,MY,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3142025,1000,C00855288,H4MT02098,"DOWNING, TROY",SB23.7407,1908673,,,4.08072E+18
C00004994,#N/A,#N/A,NATIONAL ASSOCIATION OF PROFESSIONAL INSURANCE AGENTS POLITICAL ACTION COMMITTEE (PIAPAC),B,N,M10,P2026,2.0251E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,9102025,2500,C00855288,H4MT02098,"DOWNING, TROY",12178505,1917735,,CONTRIBUTION,4.11202E+18
C00540518,#N/A,#N/A,THE CAPITAL GROUP COMPANIES INC POLITICAL ACTION COMMITTEE,B,N,M10,P2026,2.0251E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,9262025,2500,C00855288,H4MT02098,"DOWNING, TROY",BF3B7305B762D4314899,1922109,,,4.12032E+18
C00039578,#N/A,#N/A,THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE,B,N,M10,P2026,2.0251E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,9242025,2500,C00855288,H4MT02098,"DOWNING, TROY",51984141,1922120,,PAC CONTRIBUTION,4.12032E+18
